"id","original_id","name","type_base","media_id","dillution","replicates","confirmation","confirmation_type","confirmation_script","confirmation_support","type","meta_assays","max_count","min_count","script","custom_fields","duration","start_from","active","hide_report","show_conf_table","confirmation_init","confirmation_depth","uses_indicator","uses_trip_indicator","article_code","billable"
"358","25","Listeria monocytogenes | telling (QG)","1","[""69""]","1","0","1","1","[{""chainId"":1,""mediaId"":""40"",""disposition"":""+""},{""chainId"":2,""mediaId"":""44"",""disposition"":""+""},{""chainId"":3,""mediaId"":""43"",""disposition"":""+""},{""chainId"":4,""mediaId"":""45"",""disposition"":""+""},{""chainId"":5,""mediaId"":""46"",""disposition"":""-""}]","[]","1","","150","10","file:maz7218","{""accred"":""Q"",""techniek"":""Telplaat"",""internrefnummer"":""MIC01-MAZ015"",""conform"":""Gelijkwaardig aan"",""referentiemethode"":""ISO 11290-2:1996"",""raportnaam"":""Listeria monocytogenes  |  telling"",""temp"":""37"",""resultin"":""kve"",""raportnaamEng"":""Listeria monocytogenes  |  count"",""techniekEng"":""Colony count"",""conformEng"":""Equivalent to"",""resultinEng"":""cfu"",""korteNaamEtiket_platen"":""ALOA - L. mono"",""Analysenaam_Etiket_zakken"":""Listeria mono - TELLING"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""""}","2","i","0","0","8","0","5","1","1","","1"
"359","252","Listeria monocytogenes | telling","1","[""69""]","1","0","1","1","[{""chainId"":1,""mediaId"":""40"",""disposition"":""+""},{""chainId"":2,""mediaId"":""44"",""disposition"":""+""},{""chainId"":3,""mediaId"":""43"",""disposition"":""+""},{""chainId"":4,""mediaId"":""45"",""disposition"":""+""},{""chainId"":5,""mediaId"":""46"",""disposition"":""-""}]","[]","1","","150","10","file:maz7218","{""accred"":"""",""techniek"":""Telplaat"",""internrefnummer"":""MIC01-MAZ015"",""conform"":""Conform"",""referentiemethode"":""ISO 11290-2"",""raportnaam"":""Listeria monocytogenes  |  telling"",""temp"":""37"",""resultin"":""kve"",""raportnaamEng"":""Listeria monocytogenes  |  count"",""techniekEng"":""Colony count"",""conformEng"":""In accordance with"",""resultinEng"":""cfu"",""korteNaamEtiket_platen"":""ALOA - L. mono"",""Analysenaam_Etiket_zakken"":""Listeria mono - TELLING"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""""}","2","i","0","0","8","0","5","1","1","","1"
"360","254","Listeria spp. | telling","1","[""69""]","1","0","1","1","[{""chainId"":1,""mediaId"":""43"",""disposition"":""+""},{""chainId"":2,""mediaId"":""125"",""disposition"":""+""}]","[]","1","","150","10","file:maz7218","{""accred"":"""",""techniek"":""Telplaat"",""internrefnummer"":""MIC01-MAZ015"",""conform"":""Conform"",""referentiemethode"":""ISO 11290-2"",""raportnaam"":""Listeria spp. | telling"",""temp"":""37"",""resultin"":""kve"",""raportnaamEng"":""Listeria spp.  |  count"",""techniekEng"":""Colony count"",""conformEng"":""In accordance with"",""resultinEng"":""cfu"",""korteNaamEtiket_platen"":""ALOA - L. spp."",""Analysenaam_Etiket_zakken"":""Listeria spp. - TELLING"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""""}","2","i","0","0","8","0","5","1","1","","1"
"361","361","Osmotolerante gisten","1","[]","0","0","0","1","",NA,"1","","0","0","","[]","","r","0","0",NA,"0","5","1","1","","1"
"362","361","Osmotolerante gisten","1","[""131""]","1","1","0","1","[]","[]","1","","150","10","file:maz7218","{""accred"":"""",""techniek"":""Telplaat"",""internrefnummer"":"""",""conform"":""Conform"",""referentiemethode"":""IFU 3 method"",""raportnaam"":""Osmotolerante gisten"",""temp"":""29"",""resultin"":""kve"",""raportnaamEng"":""Osmotolerant Yeasts"",""techniekEng"":""Plate count"",""conformEng"":""In accordance with"",""resultinEng"":""cfu"",""korteNaamEtiket_platen"":""OYM"",""Analysenaam_Etiket_zakken"":""Osmotolerante gisten"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""""}","5","i","0","0","NULL","0","5","1","1","","1"
"363","23","Salmonella spp. | aan/afw (Q) (MSRV) - mest","3","[""70""]","0","0","1","0","[{""chainId"":1,""mediaId"":""120"",""disposition"":""?""},{""chainId"":2,""mediaId"":""121"",""disposition"":""?""},{""chainId"":3,""mediaId"":""122"",""disposition"":""+""},{""chainId"":4,""mediaId"":""47"",""disposition"":""+""},{""chainId"":5,""mediaId"":""48"",""disposition"":""+""},{""chainId"":6,""mediaId"":""49"",""disposition"":""+""},{""chainId"":7,""mediaId"":""50"",""disposition"":""-""},{""chainId"":8,""mediaId"":""51"",""disposition"":""-""},{""chainId"":9,""mediaId"":""52"",""disposition"":""+""},{""chainId"":10,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","file:maz7218grens","{""accred"":""Q"",""techniek"":""Grensreactie"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Conform"",""referentiemethode"":""ISO 6579-1"",""raportnaam"":""Salmonella spp."",""temp"":""37"",""resultin"":""25 gram"",""raportnaamEng"":""Salmonella spp."",""techniekEng"":""Presence\/absence"",""conformEng"":""In accordance with"",""resultinEng"":""25 grams"",""korteNaamEtiket_platen"":""MSRV"",""Analysenaam_Etiket_zakken"":""Salmonella - MEST - 25gr"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""2 dagen""}","3","i","0","0","10","0","5","1","1","","1"
"364","91","Aëroob Kiemgetal 30°C (OSA)","1","[""30""]","1","0","0","1","[]","[]","1","","300","10","File:maz7218","{""accred"":"""",""techniek"":""Telplaat"",""internrefnummer"":"""",""conform"":""Conform"",""referentiemethode"":""IFU 2 method"",""raportnaam"":""Totaal kiemgetal 30\u00b0C"",""temp"":""30"",""resultin"":""kve"",""raportnaamEng"":""Total count of microorganisms 30\u00b0C"",""techniekEng"":""Colony count"",""conformEng"":""In accordance with"",""resultinEng"":""cfu"",""korteNaamEtiket_platen"":""OSA"",""Analysenaam_Etiket_zakken"":""Kiemgetal OSA"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""""}","3","i","0","0","NULL","0","5","1","1","","1"
"365","107","Salmonella spp. | aan/afw (Q) (MSRV) - mest - pool 5","3","[""70""]","0","0","1","0","[{""chainId"":1,""mediaId"":""120"",""disposition"":""?""},{""chainId"":2,""mediaId"":""121"",""disposition"":""?""},{""chainId"":3,""mediaId"":""122"",""disposition"":""+""},{""chainId"":4,""mediaId"":""47"",""disposition"":""+""},{""chainId"":5,""mediaId"":""48"",""disposition"":""+""},{""chainId"":6,""mediaId"":""49"",""disposition"":""+""},{""chainId"":7,""mediaId"":""50"",""disposition"":""-""},{""chainId"":8,""mediaId"":""51"",""disposition"":""-""},{""chainId"":9,""mediaId"":""52"",""disposition"":""+""},{""chainId"":10,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","file:maz7218grens","{""accred"":""Q"",""techniek"":""Grensreactie"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Conform"",""referentiemethode"":""ISO 6579-1"",""raportnaam"":""Salmonella spp."",""temp"":""37"",""resultin"":""5 x 25 gram"",""raportnaamEng"":""Salmonella spp."",""techniekEng"":""Presence\/absence"",""conformEng"":""In accordance with"",""resultinEng"":""5 x 25 grams"",""korteNaamEtiket_platen"":""MSRV"",""Analysenaam_Etiket_zakken"":""Salmonella - MEST - 125gr"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""2 dagen""}","3","i","0","0","10","0","5","1","1","","1"
"366","39","Salmonella spp. | aan/afw (QC)","3","[""76"",""77"",""78"",""79""]","0","0","1","0","[{""chainId"":1,""mediaId"":""47"",""disposition"":""+""},{""chainId"":2,""mediaId"":""48"",""disposition"":""+""},{""chainId"":3,""mediaId"":""49"",""disposition"":""+""},{""chainId"":4,""mediaId"":""50"",""disposition"":""-""},{""chainId"":5,""mediaId"":""51"",""disposition"":""-""},{""chainId"":6,""mediaId"":""52"",""disposition"":""+""},{""chainId"":7,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","file:maz7218grens","{""accred"":""Q"",""techniek"":""Grensreactie"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Conform"",""referentiemethode"":""ISO 6579-1"",""raportnaam"":""Salmonella spp.  |  kweek"",""temp"":""37"",""resultin"":""25 gram"",""raportnaamEng"":""Salmonella spp.  |  culture"",""techniekEng"":""Presence\/absence"",""conformEng"":""In accordance with"",""resultinEng"":""25 grams"",""korteNaamEtiket_platen"":""SALM"",""Analysenaam_Etiket_zakken"":""Salmonella 25 gram - KWEEK"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag""}","4","i","0","0","10","0","5","1","1","","1"
"367","99","Salmonella spp. | aan/afw (QC) - pool 10","3","[""76"",""77"",""78"",""79""]","0","0","1","0","[{""chainId"":1,""mediaId"":""47"",""disposition"":""+""},{""chainId"":2,""mediaId"":""48"",""disposition"":""+""},{""chainId"":3,""mediaId"":""49"",""disposition"":""+""},{""chainId"":4,""mediaId"":""50"",""disposition"":""-""},{""chainId"":5,""mediaId"":""51"",""disposition"":""-""},{""chainId"":6,""mediaId"":""52"",""disposition"":""+""},{""chainId"":7,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","file:maz7218grens","{""accred"":""Q"",""techniek"":""Grensreactie"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Conform"",""referentiemethode"":""ISO 6579-1"",""raportnaam"":""Salmonella spp.  |  kweek"",""temp"":""37"",""resultin"":""10 x 25 gram"",""raportnaamEng"":""Salmonella spp.  |  culture"",""techniekEng"":""Presence\/absence"",""conformEng"":""In accordance with"",""resultinEng"":""10 x 25 grams"",""korteNaamEtiket_platen"":""SALM"",""Analysenaam_Etiket_zakken"":""Salmonella \/ KWEEK \/ pool 10"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag""}","5","i","0","0","10","0","5","1","1","","1"
"368","100","Salmonella spp. | aan/afw (QC) - pool 5","3","[""76"",""77"",""78"",""79""]","0","0","1","0","[{""chainId"":1,""mediaId"":""47"",""disposition"":""+""},{""chainId"":2,""mediaId"":""48"",""disposition"":""+""},{""chainId"":3,""mediaId"":""49"",""disposition"":""+""},{""chainId"":4,""mediaId"":""50"",""disposition"":""-""},{""chainId"":5,""mediaId"":""51"",""disposition"":""-""},{""chainId"":6,""mediaId"":""52"",""disposition"":""+""},{""chainId"":7,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","file:maz7218grens","{""accred"":""Q"",""techniek"":""Grensreactie"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Conform"",""referentiemethode"":""ISO 6579-1"",""raportnaam"":""Salmonella spp.  |  kweek"",""temp"":""37"",""resultin"":""5 x 25 gram"",""raportnaamEng"":""Salmonella spp.  |  culture"",""techniekEng"":""Presence\/absence"",""conformEng"":""In accordance with"",""resultinEng"":""5 x 25 gram"",""korteNaamEtiket_platen"":""SALM"",""Analysenaam_Etiket_zakken"":""Salmonella \/ KWEEK \/ pool 5"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag""}","5","i","0","0","10","0","5","1","1","","1"
"369","135","Salmonella spp. | aan/afw - 50 gram (QC)","3","[""76"",""77"",""78"",""79""]","0","0","1","0","[{""chainId"":1,""mediaId"":""47"",""disposition"":""+""},{""chainId"":2,""mediaId"":""48"",""disposition"":""+""},{""chainId"":3,""mediaId"":""49"",""disposition"":""+""},{""chainId"":4,""mediaId"":""50"",""disposition"":""-""},{""chainId"":5,""mediaId"":""51"",""disposition"":""-""},{""chainId"":6,""mediaId"":""52"",""disposition"":""+""},{""chainId"":7,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","file:maz7218grens","{""accred"":""Q"",""techniek"":""Grensreactie"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Conform"",""referentiemethode"":""ISO 6579-1"",""raportnaam"":""Salmonella spp.  |  kweek"",""temp"":""37"",""resultin"":""50 gram"",""raportnaamEng"":""Salmonella spp.  |  culture"",""techniekEng"":""Presence\/absence"",""conformEng"":""In accordance with"",""resultinEng"":""50 grams"",""korteNaamEtiket_platen"":""SALM"",""Analysenaam_Etiket_zakken"":""Salmonella 50 gram - KWEEK"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag""}","4","i","0","0","10","0","5","1","1","","1"
"370","137","Salmonella spp. | aan/afw (QC) - swab","3","[""76"",""77"",""78"",""79""]","0","0","1","0","[{""chainId"":1,""mediaId"":""47"",""disposition"":""+""},{""chainId"":2,""mediaId"":""48"",""disposition"":""+""},{""chainId"":3,""mediaId"":""49"",""disposition"":""+""},{""chainId"":4,""mediaId"":""50"",""disposition"":""-""},{""chainId"":5,""mediaId"":""51"",""disposition"":""-""},{""chainId"":6,""mediaId"":""52"",""disposition"":""+""},{""chainId"":7,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","file:maz7218grens","{""accred"":""Q"",""techniek"":""Grensreactie"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Conform"",""referentiemethode"":""ISO 6579-1"",""raportnaam"":""Salmonella spp.  |  kweek"",""temp"":""37"",""resultin"":""Swab"",""raportnaamEng"":""Salmonella spp.  |  culture"",""techniekEng"":""Presence\/absence"",""conformEng"":""In accordance with"",""resultinEng"":""Swab"",""korteNaamEtiket_platen"":""SALM"",""Analysenaam_Etiket_zakken"":""Salmonella - swab - KWEEK"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag""}","4","i","0","0","10","0","5","1","1","","1"
"371","139","Salmonella spp. | aan/afw - diversen","3","[""76"",""77"",""78"",""79""]","0","0","1","0","[{""chainId"":1,""mediaId"":""47"",""disposition"":""+""},{""chainId"":2,""mediaId"":""48"",""disposition"":""+""},{""chainId"":3,""mediaId"":""49"",""disposition"":""+""},{""chainId"":4,""mediaId"":""50"",""disposition"":""-""},{""chainId"":5,""mediaId"":""51"",""disposition"":""-""},{""chainId"":6,""mediaId"":""52"",""disposition"":""+""},{""chainId"":7,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","file:maz7218grens","{""accred"":"""",""techniek"":""Grensreactie"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Conform"",""referentiemethode"":""ISO 6579-1"",""raportnaam"":""Salmonella spp.  |  kweek"",""temp"":""37"",""resultin"":""25 gram"",""raportnaamEng"":""Salmonella spp.  |  culture"",""techniekEng"":""Presence\/absence"",""conformEng"":""In accordance with"",""resultinEng"":""25 grams"",""korteNaamEtiket_platen"":""SALM"",""Analysenaam_Etiket_zakken"":""Salmonella 25 gram - KWEEK"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag""}","4","i","0","0","10","0","5","1","1","","1"
"372","141","Salmonella spp. | aan/afw (QC) - swab karkas","3","[""76"",""77"",""78"",""79""]","0","0","1","0","[{""chainId"":1,""mediaId"":""47"",""disposition"":""+""},{""chainId"":2,""mediaId"":""48"",""disposition"":""+""},{""chainId"":3,""mediaId"":""49"",""disposition"":""+""},{""chainId"":4,""mediaId"":""50"",""disposition"":""-""},{""chainId"":5,""mediaId"":""51"",""disposition"":""-""},{""chainId"":6,""mediaId"":""52"",""disposition"":""+""},{""chainId"":7,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","$analyseIsPCR=True
$bijPositiefVerdachtWeergevenOpRapport=True
file:maz7218grens","{""accred"":""Q"",""techniek"":""Grensreactie"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Conform"",""referentiemethode"":""ISO 6579-1"",""raportnaam"":""Salmonella spp.  |  kweek"",""temp"":""37"",""resultin"":""400 cm2"",""raportnaamEng"":""Salmonella spp.  |  culture"",""techniekEng"":""Presence\/absence"",""conformEng"":""In accordance with"",""resultinEng"":""400 cm2"",""korteNaamEtiket_platen"":""SALM"",""Analysenaam_Etiket_zakken"":""Salmonella swab - KWEEK"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag""}","4","i","0","0","10","0","5","1","1","","1"
"373","158","Salmonella spp. | aan/afw (QC) - water","3","[""76"",""77"",""78"",""79""]","0","0","1","0","[{""chainId"":1,""mediaId"":""47"",""disposition"":""+""},{""chainId"":2,""mediaId"":""48"",""disposition"":""+""},{""chainId"":3,""mediaId"":""49"",""disposition"":""+""},{""chainId"":4,""mediaId"":""50"",""disposition"":""-""},{""chainId"":5,""mediaId"":""51"",""disposition"":""-""},{""chainId"":6,""mediaId"":""52"",""disposition"":""+""},{""chainId"":7,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","file:maz7218grens","{""accred"":""Q"",""techniek"":""Grensreactie"",""internrefnummer"":""MIC03-MAZ009"",""conform"":""Conform"",""referentiemethode"":""ISO 19250"",""raportnaam"":""Salmonella spp."",""temp"":""37"",""resultin"":""1000 ml"",""raportnaamEng"":""Salmonella spp."",""techniekEng"":""Presence\/absence"",""conformEng"":""Conform"",""resultinEng"":""1000 ml"",""korteNaamEtiket_platen"":""SALM"",""Analysenaam_Etiket_zakken"":""Salmonella - 1 Liter"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag""}","4","i","0","0","10","0","5","1","1","","1"
"374","238","Salmonella spp. | aan/afw - water 25ml","3","[""76"",""77"",""78"",""79""]","0","0","1","0","[{""chainId"":1,""mediaId"":""47"",""disposition"":""+""},{""chainId"":2,""mediaId"":""48"",""disposition"":""+""},{""chainId"":3,""mediaId"":""49"",""disposition"":""+""},{""chainId"":4,""mediaId"":""50"",""disposition"":""-""},{""chainId"":5,""mediaId"":""51"",""disposition"":""-""},{""chainId"":6,""mediaId"":""52"",""disposition"":""+""},{""chainId"":7,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","file:maz7218grens","{""accred"":"""",""techniek"":""Grensreactie"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Conform"",""referentiemethode"":""ISO 6579-1"",""raportnaam"":""Salmonella spp.  |  kweek"",""temp"":""37"",""resultin"":""25 ml"",""raportnaamEng"":""Salmonella spp.  |  culture"",""techniekEng"":""Presence\/absence"",""conformEng"":""In accordance with"",""resultinEng"":""25 ml"",""korteNaamEtiket_platen"":""SALM"",""Analysenaam_Etiket_zakken"":""Salmonella 25 ml - KWEEK"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag""}","4","i","0","0","10","0","5","1","1","","1"
"375","277","Salmonella spp. | aan/afw (QC) - kaas","3","[""76"",""77"",""78"",""79""]","0","0","1","0","[{""chainId"":1,""mediaId"":""47"",""disposition"":""+""},{""chainId"":2,""mediaId"":""48"",""disposition"":""+""},{""chainId"":3,""mediaId"":""49"",""disposition"":""+""},{""chainId"":4,""mediaId"":""50"",""disposition"":""-""},{""chainId"":5,""mediaId"":""51"",""disposition"":""-""},{""chainId"":6,""mediaId"":""52"",""disposition"":""+""},{""chainId"":7,""mediaId"":""132"",""disposition"":""+""}]","[{""chainId"":1,""mediaId"":""96""}]","2","","1","0","file:maz7218grens","{""accred"":""Q"",""techniek"":""Grensreactie"",""internrefnummer"":""MIC01-MAZ009"",""conform"":""Conform"",""referentiemethode"":""ISO 6579-1"",""raportnaam"":""Salmonella spp.  |  kweek"",""temp"":""37"",""resultin"":""25 gram"",""raportnaamEng"":""Salmonella spp.  |  culture"",""techniekEng"":""Presence\/absence"",""conformEng"":""In accordance with"",""resultinEng"":""25 grams"",""korteNaamEtiket_platen"":""SALM"",""Analysenaam_Etiket_zakken"":""Salmonella 25 gram - kweek"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag""}","4","i","0","0","10","0","5","1","1","","1"
"376","163","Escherichia coli | aan/af (TBX) - swab","3","[""24""]","0","0","0","1","[]","[]","2","","1","0","file:maz7218grens","{""accred"":"""",""techniek"":""Grensreactie"",""internrefnummer"":""-"",""conform"":""Eigen methode"",""referentiemethode"":""-"",""raportnaam"":""Escherichia coli"",""temp"":""44"",""resultin"":""Swab"",""raportnaamEng"":""Escherichia coli"",""techniekEng"":""Presence\/absence"",""conformEng"":""-"",""resultinEng"":""Swab"",""korteNaamEtiket_platen"":""TBX"",""Analysenaam_Etiket_zakken"":""E. coli  |  aan\/af"",""Medianaam_Etiket_zakken"":""BPW"",""Ophoping_incubatietijd_Etiket_zakken"":""1 dag""}","2","i","0","0","NULL","0","5","1","1","","1"
